kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test3/kernel.cu,PASS,0.146,0.009,0.005,0.295,0.462,0.587,0.698,2.201
/datadrive/gpurepair/Toolchain/testsuite/CUDA/return_val/char/kernel.cu,FAIL(4),0.140,0.011,0.012,0.000,0.000,0.000,0.000,0.163
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test4/kernel.cu,PASS,0.144,0.019,0.006,0.297,0.503,0.698,0.706,2.372
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test5/kernel.cu,PASS,0.136,0.016,0.009,0.340,0.553,0.625,0.701,2.378
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test7/kernel.cu,PASS,0.136,0.018,0.006,0.259,0.381,0.496,0.625,1.921
/datadrive/gpurepair/Toolchain/testsuite/CUDA/return_val/longlong/kernel.cu,FAIL(4),0.138,0.011,0.009,0.000,0.000,0.000,0.000,0.157
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test8/kernel.cu,PASS,0.141,0.010,0.007,0.297,0.458,0.590,0.662,2.166
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test6/kernel.cu,PASS,0.140,0.015,0.016,0.297,0.497,0.617,0.699,2.280
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test9/kernel.cu,PASS,0.137,0.009,0.020,0.295,0.474,0.617,0.700,2.254
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_bad_pointer_procedure_call/kernel.cu,PASS,0.144,0.009,0.005,0.296,0.418,0.578,0.659,2.108
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_copy_between_memory_spaces/kernel.cu,PASS,0.140,0.009,0.006,0.297,0.456,0.617,0.661,2.186
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_copy_between_pointers/kernel.cu,PASS,0.137,0.015,0.006,0.299,0.457,0.579,0.666,2.159
/datadrive/gpurepair/Toolchain/testsuite/CUDA/predication/test1/kernel.cu,PASS,0.137,0.012,0.005,0.270,0.457,0.540,0.616,2.037
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_pass_value_from_array/kernel.cu,PASS,0.138,0.037,0.009,0.305,0.462,0.663,0.657,2.271
/datadrive/gpurepair/Toolchain/testsuite/CUDA/predication/test2/kernel.cu,PASS,0.143,0.009,0.011,0.298,0.496,0.701,0.617,2.275
/datadrive/gpurepair/Toolchain/testsuite/CUDA/simpleparampassing/kernel.cu,PASS,0.136,0.016,0.011,0.262,0.386,0.495,0.575,1.881
/datadrive/gpurepair/Toolchain/testsuite/CUDA/struct/kernel.cu,PASS,0.142,0.017,0.006,0.256,0.337,0.458,0.536,1.752
/datadrive/gpurepair/Toolchain/testsuite/CUDA/simplereturn/kernel.cu,PASS,0.137,0.017,0.005,0.298,0.460,0.536,0.618,2.071
/datadrive/gpurepair/Toolchain/testsuite/CUDA/ternarytest/kernel.cu,PASS,0.141,0.014,0.007,0.297,0.496,0.545,0.656,2.155
/datadrive/gpurepair/Toolchain/testsuite/CUDA/store_in_byval_function/kernel.cu,PASS,0.142,0.009,0.005,0.336,0.538,0.627,0.742,2.401
/datadrive/gpurepair/Toolchain/testsuite/CUDA/threadfence/kernel.cu,PASS,0.138,0.011,0.005,0.255,0.381,0.496,0.578,1.863
/datadrive/gpurepair/Toolchain/testsuite/CUDA/ternarytest2/kernel.cu,PASS,0.140,0.015,0.008,0.295,0.495,0.535,0.659,2.148
/datadrive/gpurepair/Toolchain/testsuite/CUDA/reduced_strength_with_requires/kernel.cu,PASS,0.102,0.020,0.006,0.299,0.622,1.306,0.738,3.092
/datadrive/gpurepair/Toolchain/testsuite/CUDA/test_for_get_group_id/kernel.cu,PASS,0.136,0.009,0.005,0.295,0.457,0.537,0.656,2.096
/datadrive/gpurepair/Toolchain/testsuite/CUDA/unusedreturn/kernel.cu,PASS,0.136,0.009,0.013,0.255,0.418,0.536,0.656,2.023
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsize/kernel.cu,PASS,0.136,0.016,0.008,0.256,0.459,0.537,0.656,2.069
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/bad_inter_group/kernel.cu,FAIL(202),0.139,0.009,0.005,0.297,0.511,0.577,0.780,2.318
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/2d/kernel.cu,PASS,0.143,0.010,0.006,0.296,0.497,0.617,0.899,2.467
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/broken_shuffle/kernel.cu,PASS,0.137,0.015,0.005,0.300,0.500,0.576,1.022,2.556
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/equality_abstraction_issue/kernel.cu,FAIL(201),0.136,0.009,0.005,0.295,0.497,0.656,1.101,2.700
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/shuffle/kernel.cu,PASS,0.142,0.015,0.006,0.298,0.459,0.577,0.744,2.240
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/refined_equality_abstraction/kernel.cu,PASS,0.137,0.019,0.006,0.297,0.536,0.657,1.148,2.800
/datadrive/gpurepair/Toolchain/testsuite/CUDA/reduced_strength_blockwise/kernel.cu,PASS,0.137,0.020,0.013,0.296,0.622,3.628,1.280,5.996
/datadrive/gpurepair/Toolchain/testsuite/CUDA/scope/kernel.cu,PASS,0.137,0.019,0.014,0.295,0.664,3.390,1.586,6.105
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/2_Graphics_marchingCubes_compactVoxels/kernel.cu,PASS,0.139,0.009,0.009,0.296,0.538,0.619,1.182,2.792
/datadrive/gpurepair/Toolchain/testsuite/CUDA/transitiveclosure/kernel.cu,PASS,0.136,0.009,0.005,0.295,0.620,1.220,2.956,5.239
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/2_Graphics_marchingCubes_classifyVoxel/kernel.cu,PASS,0.176,0.016,0.015,0.335,0.617,0.827,2.547,4.533
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationFloat/kernel.cu,PASS,0.145,0.015,0.005,0.302,0.506,0.619,0.777,2.371
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationShort/kernel.cu,PASS,0.138,0.016,0.009,0.301,0.497,0.627,0.857,2.444
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_recursiveGaussian_d_transpose/kernel.cu,PASS,0.143,0.012,0.009,0.296,0.538,0.616,1.300,2.914
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/scan_warp/kernel.cu,PASS,0.136,0.010,0.013,0.305,0.576,0.817,5.978,7.835
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram64Kernel/kernel.cu,PASS,0.142,0.013,0.009,0.295,0.699,3.679,3.189,8.026
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram256Kernel/kernel.cu,PASS,0.139,0.009,0.009,0.306,0.662,4.152,3.766,9.044
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce0/kernel.cu,PASS,0.137,0.011,0.005,0.295,0.657,1.428,2.704,5.237
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_concurrentKernels_sum/kernel.cu,PASS,0.136,0.009,0.006,0.301,0.656,4.468,7.173,12.750
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce1/kernel.cu,PASS,0.136,0.010,0.005,0.336,0.661,2.430,3.195,6.773
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce3/kernel.cu,PASS,0.142,0.009,0.006,0.335,0.665,1.299,4.852,7.307
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/0_Simple_matrixMul_matrixMul/kernel.cu,PASS,0.137,0.016,0.009,0.295,0.697,9.501,12.195,22.850
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/cast/kernel.cu,FAIL(202),0.137,0.012,0.009,0.295,0.617,1.307,29.964,32.341
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce2/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.664,1.924,13.886,16.921
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_scan_uniformUpdate/kernel.cu,PASS,0.136,0.009,0.008,0.296,0.576,0.736,5.045,6.805
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_mergeSort_mergeRanksAndIndicesKernel/kernel.cu,PASS,0.145,0.010,0.009,0.341,0.857,19.480,3.911,24.753
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_shfl_scan_uniform_add/kernel.cu,PASS,0.136,0.009,0.006,0.306,0.582,0.658,1.550,3.246
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeGlobal/kernel.cu,PASS,0.149,0.016,0.006,0.297,0.577,0.656,0.980,2.682
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_sortingNetworks_oddEvenMergeGlobal/kernel.cu,PASS,0.136,0.016,0.009,0.347,0.625,0.817,1.259,3.209
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_mergeSort_generateSampleRanksKernel/kernel.cu,PASS,0.136,0.015,0.011,0.339,0.857,24.483,8.227,34.069
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_simpleHyperQ_sum/kernel.cu,PASS,0.139,0.016,0.006,0.303,0.696,4.439,6.764,12.363
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_copy/kernel.cu,PASS,0.140,0.009,0.006,0.299,0.616,3.511,0.856,5.439
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_copySharedMem/kernel.cu,PASS,0.137,0.009,0.006,0.295,0.696,1.941,0.977,4.061
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionRowsKernel/kernel.cu,PASS,0.140,0.016,0.009,0.299,0.746,22.200,18.801,42.210
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1IDCT/kernel.cu,PASS,0.140,0.008,0.005,0.295,0.705,6.722,40.375,48.250
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeDiagonal/kernel.cu,PASS,0.137,0.015,0.009,0.295,0.697,3.749,3.147,8.049
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeCoalesced/kernel.cu,PASS,0.136,0.016,0.006,0.295,0.696,8.285,2.503,11.936
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeNaive/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.616,3.507,1.142,5.718
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_initRNG/kernel.cu,PASS,0.152,0.011,0.015,0.296,0.457,0.576,0.656,2.163
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeCoarseGrained/kernel.cu,PASS,0.136,0.009,0.005,0.295,0.656,17.474,2.143,20.719
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_initRNG/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.458,0.576,0.672,2.158
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeFineGrained/kernel.cu,PASS,0.137,0.009,0.005,0.295,0.697,20.199,2.356,23.698
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionColumnsKernel/kernel.cu,PASS,0.138,0.016,0.009,0.295,0.784,35.890,30.513,67.644
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-If/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.536,0.616,1.259,2.862
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-loop-inter/kernel.cu,PASS,0.136,0.016,0.006,0.295,0.496,0.616,1.264,2.828
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_computeValue/kernel.cu,PASS,0.136,0.015,0.009,0.295,0.776,9.455,1.583,12.269
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeNoBankConflicts/kernel.cu,PASS,0.139,0.016,0.005,0.335,0.696,16.077,2.704,19.972
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-main/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.455,0.584,0.897,2.381
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-loop-intra/kernel.cu,PASS,0.136,0.009,0.007,0.295,0.616,1.265,1.261,3.589
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-1-main/kernel.cu,PASS,0.136,0.009,0.005,0.297,0.496,0.658,1.097,2.698
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-2-loop-both/kernel.cu,PASS,0.137,0.015,0.005,0.295,0.579,0.777,0.937,2.746
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-1-loop-d2-intra/kernel.cu,PASS,0.137,0.015,0.006,0.296,0.620,1.304,1.180,3.557
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity/kernel.cl,PASS,0.417,0.009,0.007,0.255,0.375,0.580,0.581,2.224
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_computeValue/kernel.cu,PASS,0.136,0.010,0.006,0.296,0.697,9.572,10.468,21.185
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity_char/kernel.cl,PASS,0.457,0.015,0.005,0.254,0.375,0.696,0.589,2.393
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-2-loop-d2-both/kernel.cu,PASS,0.137,0.009,0.006,0.297,0.619,1.586,1.860,4.515
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity_short/kernel.cl,PASS,0.457,0.009,0.005,0.256,0.375,0.496,0.577,2.174
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/fail_decreasing/kernel.cl,FAIL(201),0.377,0.009,0.005,0.255,0.375,0.496,0.617,2.133
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/4_Finance_SobolQRNG_sobol/kernel.cu,PASS,0.136,0.010,0.006,0.298,0.704,45.651,25.160,71.966
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/increasing/kernel.cl,PASS,0.377,0.010,0.005,0.255,0.456,0.536,0.617,2.255
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/zero/kernel.cl,PASS,0.377,0.009,0.006,0.255,0.422,0.496,0.576,2.140
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/addressofinit/kernel.cl,PASS,0.377,0.009,0.006,0.297,0.455,0.576,0.656,2.376
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/addressofread/kernel.cl,PASS,0.417,0.010,0.006,0.335,0.495,0.696,0.656,2.616
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/alignment/initialisation/kernel.cl,PASS,0.457,0.009,0.006,0.296,0.458,0.576,0.656,2.458
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/alignment/int3int4/kernel.cl,PASS,0.417,0.015,0.005,0.295,0.536,0.576,0.737,2.581
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/always_inline/kernel.cl,PASS,0.417,0.009,0.006,0.254,0.416,0.456,0.576,2.133
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/alignment/race_location/kernel.cl,FAIL(202),0.418,0.010,0.006,0.295,0.536,0.576,1.061,2.901
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_assert_false/kernel.cl,FAIL(201),0.376,0.009,0.005,0.255,0.375,0.496,0.617,2.134
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_assume_true/kernel.cl,FAIL(201),0.377,0.009,0.006,0.255,0.378,0.455,0.816,2.296
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_ptr_offset/kernel.cl,FAIL(6),0.497,0.009,0.005,0.255,0.456,0.701,0.000,1.923
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_function_wide_invariant/kernel.cl,FAIL(6),0.419,0.021,0.008,0.295,0.576,0.897,0.000,2.216
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_ensures/fail/kernel.cl,FAIL(6),0.378,0.016,0.006,0.295,0.496,0.776,0.000,1.967
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_read_offset_global/kernel.cl,FAIL(201),0.378,0.009,0.006,0.255,0.415,0.497,0.697,2.256
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_requires/fail/kernel.cl,FAIL(6),0.376,0.009,0.005,0.295,0.496,0.656,0.000,1.837
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/nowhere_near_loop_head/kernel.cl,FAIL(5),0.417,0.009,0.006,0.295,0.255,0.000,0.000,0.981
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_and/kernel.cl,FAIL(5),0.377,0.009,0.005,0.255,0.215,0.000,0.000,0.861
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_or/kernel.cl,FAIL(5),0.417,0.009,0.005,0.256,0.255,0.000,0.000,0.943
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_ensures/pass/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.456,0.656,0.616,2.454
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_ternary/kernel.cl,FAIL(5),0.456,0.012,0.006,0.295,0.256,0.000,0.000,1.025
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_requires/pass/kernel.cl,PASS,0.417,0.010,0.006,0.296,0.415,0.656,0.616,2.415
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/no_annotations/kernel.cl,PASS,0.459,0.009,0.005,0.255,0.496,0.496,0.617,2.336
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariants_as_candidates/kernel.cl,PASS,0.417,0.009,0.006,0.255,0.495,0.616,0.617,2.414
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/ite/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.576,0.778,0.746,2.826
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/only_requires/kernel.cl,PASS,0.417,0.009,0.005,0.296,0.576,0.783,0.697,2.781
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/simple_shared_state_invariant/kernel.cl,PASS,0.377,0.009,0.005,0.295,0.577,1.097,0.697,3.057
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/fail/bad_write/kernel.cl,FAIL(202),0.458,0.010,0.007,0.296,0.455,0.536,0.697,2.459
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/pass/simple_spec/kernel.cl,PASS,0.377,0.014,0.006,0.295,0.455,0.576,0.696,2.418
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/pass/vacuous_spec/kernel.cl,PASS,0.377,0.015,0.006,0.295,0.456,0.576,0.656,2.381
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_all/kernel.cl,PASS,0.417,0.016,0.006,0.255,0.416,0.496,0.577,2.181
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/pass/value_related_spec/kernel.cl,PASS,0.457,0.009,0.006,0.296,0.456,0.576,0.697,2.496
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/shared_state_two_arrays/kernel.cl,FAIL(6),0.377,0.009,0.006,0.295,0.617,3.870,0.000,5.173
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assert/kernel.cl,PASS,0.422,0.009,0.005,0.255,0.417,0.497,0.616,2.221
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assert_true/kernel.cl,PASS,0.417,0.009,0.005,0.255,0.375,0.496,0.576,2.133
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assume_false/kernel.cl,PASS,0.417,0.009,0.007,0.255,0.375,0.496,0.577,2.135
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assume/kernel.cl,PASS,0.417,0.015,0.005,0.255,0.415,0.621,0.618,2.346
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_axiom/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.455,0.617,0.656,2.455
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_candidate_invariant/kernel.cl,PASS,0.377,0.010,0.005,0.255,0.496,0.657,0.577,2.377
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_candidate_global_invariant/kernel.cl,PASS,0.417,0.009,0.005,0.296,0.576,0.737,0.696,2.736
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_contract/kernel.cl,PASS,0.418,0.009,0.005,0.297,0.416,0.617,0.616,2.378
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_distinct/kernel.cl,PASS,0.377,0.009,0.005,0.295,0.496,0.698,0.616,2.495
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_enabled_and_uniform/kernel.cl,PASS,0.418,0.009,0.006,0.295,0.536,0.616,0.617,2.496
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_ensures/kernel.cl,PASS,0.424,0.016,0.006,0.255,0.455,0.656,0.617,2.428
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_exclusive/kernel.cl,PASS,0.421,0.009,0.006,0.254,0.415,0.496,0.581,2.182
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_for_loop_invariant/kernel.cl,PASS,0.458,0.009,0.005,0.257,0.497,0.616,0.577,2.419
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert/kernel.cl,PASS,0.417,0.009,0.006,0.254,0.496,0.616,0.576,2.374
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_function_wide_invariant/kernel.cl,PASS,0.418,0.009,0.008,0.295,0.535,0.664,0.858,2.787
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert2/kernel.cl,PASS,0.376,0.015,0.005,0.255,0.495,0.617,0.616,2.381
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_old/kernel.cl,PASS,0.377,0.009,0.006,0.257,0.415,0.496,0.616,2.176
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_precondition_on_kernel/kernel.cl,PASS,0.381,0.009,0.006,0.256,0.415,0.496,0.616,2.179
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_ptr_offset/kernel.cl,PASS,0.417,0.009,0.005,0.298,0.536,0.697,0.698,2.660
